Order ID,Order Date,Day,Country,City,Lat,Lng,Full Name,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Total Cost,Status
12241,28/05/2023,Thu,France,paris,48.8566,2.3522,Lina Eali,Fitness Tracker,Huawei Band,Huawei Band 4 Pro,B966,1,49,35.2261,2.6754,FALSE
12242,28/05/2023,Mon,Syria,homs,34.7326,36.7136,Fayaruz Alnasar,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",Y270,6,899,557.38,323.64,FALSE
12243,28/05/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Tariq Tamur,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,Z612,3,1999,20815.587,14032.98,TRUE
12244,28/05/2023,Wed,Syria,homs,34.7326,36.7136,Muhamad Altibae,Gaming Console,Sony PlayStation,PlayStation 2,W206,5,99,60.489,556.4988,TRUE
12245,28/05/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Ahmad Sahalul,Smartphone,OnePlus,OnePlus 9 Pro,R818,3,899,584.35,323.64,TRUE
12246,28/05/2023,Wed,USA,washington,38.9072,-77.0369,Sami Eashur,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,W206,5,1999,1073.2631,345.6271,TRUE
12247,28/05/2023,Wed,Morocco,casablanca,33.5731,7.5898,Rafat Shanan,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",R252,4,899,1321.53,1780.02,TRUE
12248,28/05/2023,Sat,Egypt,cairo,30.0444,31.2357,Lwna Alqadah,Gaming Console,Retro Console,Sega Genesis Mini,P412,2,79,275.6152,250.8408,TRUE
12249,28/05/2023,Wed,Egypt,asyut,27.1809,31.1837,Hasan Alhabash,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,H868,7,649,658.8648,1195.7176,TRUE
12250,28/05/2023,Mon,USA,new york,40.7498,-73.9814,Sana Albarghali,Laptop,Acer Swift,Acer Swift 5,I876,8,999,239.76,29.97,TRUE
12251,28/05/2023,Tue,Egypt,cairo,30.0444,31.2357,Ruyda Hasan,Digital Camera,Nikon Z Series,Nikon Z7 II,U244,3,2299,2402.455,1485.154,FALSE
12252,28/05/2023,Tue,Syria,damascus,33.5146,36.3084,Emar Alsulayman,Smartphone,Oppo Find,Oppo Find X4 Neo,Y270,5,549,181.0602,69.2289,TRUE
12253,28/05/2023,Wed,Saudi Arabia,jeddah,21.5433,39.1728,Ranya Alhumwi,Smartphone,Apple iPhone,iPhone SE,J860,4,399,161.5152,477.204,TRUE
12254,28/05/2023,Fri,USA,new york,40.7128,-74.006,Muhamad Bayazid,Gaming Console,Sony PlayStation,PlayStation 3 Slim,F510,5,199,142.3646,101.4104,TRUE
12255,28/05/2023,Mon,Saudi Arabia,jeddah,21.5433,39.1728,Rima Bikri,Digital Camera,Fujifilm X Series,Fujifilm X-T4,P773,4,1699,2016.3732,2954.2212,TRUE
12256,28/05/2023,Tue,Egypt,cairo,30.0444,31.2357,Bilal Ahmdghrybw,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,B377,3,169,279.864,112.554,TRUE
12257,28/05/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Imran Almisri,Tablet,Apple iPad,"iPad Pro 12.9""",Z674,1,999,929.07,539.46,FALSE
12258,28/05/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Iin Alnasar,Headphones,Sony WH,Sony WH-CH710N,C308,4,129,45.7821,16.4346,TRUE
12259,28/05/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Muhamad Eitaya,VR Headset,Valve Index,Valve Index VR Kit,C780,8,999,1744.254,1492.506,TRUE
12260,28/05/2023,Wed,USA,new york,40.7312,-73.9998,Rim Zazana,Fitness Tracker,Fitbit Charge,Fitbit Charge 3,I729,4,99,64.152,112.266,TRUE
12261,28/05/2023,Tue,Syria,damascus,33.5138,36.2765,Tariq Aleasimii,Fitness Tracker,Amazfit Bip,Amazfit Bip S,E715,4,49,14.1267,16.8609,FALSE
12262,28/05/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Muhamad Muhamad,Smartphone,Samsung Galaxy,Galaxy A52,O247,3,399,292.5468,266.2926,FALSE
12263,28/05/2023,Tue,USA,las vegas,36.1673,-115.1492,Bashshar Alaya,Headphones,JBL Live,JBL Live 650BTNC,Q963,5,149,112.644,185.058,TRUE
12264,28/05/2023,Mon,Saudi Arabia,riyadh,24.7743,46.7386,Muhamad Qudbashi,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,Q963,5,599,244.0326,476.4446,TRUE
12265,28/05/2023,Mon,Egypt,asyut,27.1809,31.1837,Basil Hatim,Fitness Tracker,Fitbit Versa,Fitbit Versa 3,U301,2,229,137.0565,13.053,TRUE
12266,28/05/2023,Tue,Morocco,casablanca,33.5731,7.5898,Rim Ahmad,Smartwatch,Samsung Galaxy,Galaxy Watch 4,Z476,4,349,444.626,6.8404,TRUE
12267,28/05/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Muhamad Alkinaya,Digital Camera,Panasonic Lumix,Panasonic Lumix GH5,O337,6,1299,8958.8133,4989.7188,FALSE
12268,28/05/2023,Mon,France,paris,48.8566,2.3522,Emar Bitahish,Digital Camera,Nikon Coolpix,Nikon Coolpix P1000,S935,2,999,445.9536,445.9536,TRUE
12269,28/05/2023,Tue,USA,new york,40.7128,-74.006,Abd Alruhmin Muhamad,Tablet,Lenovo Tab,Lenovo Tab M10 FHD Plus,D767,5,229,100.073,39.159,FALSE
12270,28/05/2023,Mon,Saudi Arabia,jeddah,21.5433,39.1728,Lilas Warur,Smart Speaker,Google Nest Hub,Google Nest Hub (2nd Gen),G599,5,99,9.306,47.4606,TRUE
12271,28/05/2023,Tue,France,paris,48.8566,2.3522,Basil Zaeur,Gaming Console,Sony PlayStation,PlayStation 4,U646,3,299,269.7279,264.1665,FALSE
12272,28/05/2023,Wed,USA,new york,40.7498,-73.9814,Muhamad Ismaeil,Smartwatch,Garmin Venu,Garmin Venu 2,R361,5,399,1207.5336,1559.7309,FALSE
12273,28/05/2023,Wed,France,paris,48.8566,2.3522,Jwny Badawiin,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),J768,5,299,225.6254,2.9302,FALSE
12274,28/05/2023,Wed,Saudi Arabia,jeddah,21.4858,39.1925,Ahmad Muhamad,Fitness Tracker,Amazfit Bip,Amazfit Bip S,T231,5,49,191.1,324.87,TRUE
12275,28/05/2023,Tue,Saudi Arabia,riyadh,24.7136,46.6753,Emar Abu,Tablet,Lenovo Tab,Lenovo Tab M10 FHD Plus,S691,2,229,153.2697,19.9917,TRUE
12276,28/05/2023,Mon,Saudi Arabia,riyadh,24.7136,46.6753,Amjad Salah,Gaming Console,Sony PlayStation,PlayStation 2,K406,6,99,673.2,980.1,TRUE
12277,28/05/2023,Sat,Saudi Arabia,jeddah,21.5433,39.1728,Shahad Dahbur,Headphones,Anker Soundcore,Anker Soundcore Liberty Air Pro,L106,7,99,125.1558,192.0996,FALSE
12278,28/05/2023,Fri,Egypt,cairo,30.0444,31.2357,Muhamad Asead,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,H320,4,169,12.5736,113.1624,TRUE
12279,28/05/2023,Tue,USA,washington,38.9072,-77.0369,Rim Nieamah,Gaming Console,Sony PlayStation,PlayStation 4 Slim,C793,5,299,429.1248,346.6008,FALSE
12280,28/05/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Muhamad Bdraldyn,Digital Camera,Fujifilm X Series,Fujifilm X100V,G475,4,1399,411.8656,1956.3616,TRUE
12281,28/05/2023,Fri,Saudi Arabia,riyadh,24.7136,46.6753,Amir Fawaz,Smartphone,Samsung Galaxy,Galaxy A52,P617,5,399,173.8044,106.6527,FALSE
12282,28/05/2023,Tue,Egypt,cairo,30.0444,31.2357,Mazin Zinu,Smart Speaker,JBL Link,JBL Link 500,M836,3,249,14.0436,74.8992,TRUE
12283,28/05/2023,Wed,Syria,aleppo,36.2021,37.1343,Eazalidin Alrashid,Gaming Console,Retro Console,Super NES Classic,C787,4,99,68.8842,64.0332,TRUE
12284,28/05/2023,Sat,Egypt,cairo,30.0444,31.2357,Iilyas Alkhatib,Smartphone,OnePlus,OnePlus Nord CE 5G,L118,7,349,335.1796,13.6808,TRUE
12285,28/05/2023,Mon,USA,las vegas,36.1699,-115.1398,Ahmad Alhariri,Smartphone,Google Pixel,Google Pixel 5a,Z509,5,499,100.5984,1235.9232,FALSE
12286,28/05/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Muhamad Raft,Smartphone,Apple iPhone,iPhone 13 Pro Max,J073,3,1299,687.4308,458.2872,TRUE
12287,28/05/2023,Tue,Syria,homs,34.7326,36.7136,Muhamad Qulumih,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,F340,4,199,9.2535,166.563,TRUE
12288,28/05/2023,Fri,USA,las vegas,36.1699,-115.1398,Salah Aldiyn Alkhayran,Fitness Tracker,Amazfit Bip,Amazfit Bip S,J885,4,49,33.8688,45.1584,TRUE
12289,28/05/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Saeid Aleabdyn Zaetar,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,F344,4,1199,1025.8644,1070.4672,FALSE
12290,28/05/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Muhamad Alsaed,Laptop,ASUS ROG,ASUS ROG Flow Z13,L412,4,2499,18420.129,5262.894,FALSE
12291,28/05/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Muhamad Eubayd,VR Headset,HTC Vive,HTC Vive Cosmos Elite,C308,3,899,709.8504,532.3878,FALSE
12292,28/05/2023,Mon,Egypt,asyut,27.1809,31.1837,Muhamad Eurman,Headphones,JBL Live,JBL Live 500BT,Z826,3,99,20.5821,66.6468,FALSE
12293,28/05/2023,Tue,Syria,damascus,33.5146,36.3084,Eala Abil,Smartwatch,Huawei Watch,Huawei Watch GT 3,Y493,5,249,178.7322,323.6502,TRUE
12294,28/05/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Shadi Bara,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,R236,4,299,113.62,224.3995,TRUE
12295,28/05/2023,Wed,Saudi Arabia,riyadh,24.7743,46.7386,Sarih Suirkili,Smartwatch,Samsung Galaxy,Galaxy Watch 4,R236,3,349,601.9552,88.9252,FALSE
12296,28/05/2023,Mon,Egypt,asyut,27.1809,31.1837,Diea Mia,Smart Speaker,Bose Home Speaker,Bose Home Speaker 300,G557,1,199,85.8088,99.4602,FALSE
12297,28/05/2023,Mon,USA,washington,38.9072,-77.0369,Emara Alhamal,Smartphone,Samsung Galaxy,Galaxy A52,C793,4,399,750.7584,1251.264,TRUE
12298,28/05/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Omaimah Ayman,Fitness Tracker,Garmin Approach,Garmin Approach S12,E869,5,199,609.4176,1681.152,TRUE
12299,28/05/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Alaa Alshahf,Headphones,Anker Soundcore,Anker Soundcore Life Q35,S855,8,129,43.9116,17.802,FALSE
12300,28/05/2023,Tue,Saudi Arabia,dammam,26.3927,49.9777,Abdalrahmin Alaleppoy,Gaming Console,Nintendo Switch,Nintendo Switch Lite,X583,3,199,189.1694,83.8586,TRUE
12301,28/05/2023,Mon,Syria,aleppo,36.2021,37.1343,Muhamad Ahmad,VR Headset,Valve Index,Valve Index VR Kit 2,Z409,4,1199,79.7335,387.277,TRUE
12302,28/05/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Bushraa Alyaghshiu,Smartwatch,Samsung Gear,Samsung Gear S4,R814,5,349,142.8108,87.6339,TRUE
12303,28/05/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Muhamad Alddahir,Gaming Console,Sony PlayStation,PlayStation 4,W221,8,299,700.7364,389.298,TRUE
12304,28/05/2023,Tue,Syria,aleppo,36.2021,37.1343,Abd Almalik Aldrwysh,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),A280,8,299,191.8683,139.035,TRUE
12305,28/05/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Muhamad Raft,VR Headset,HP Reverb G2 Omnicept,HP Reverb G2 Omnicept,G475,3,799,3627.1404,2022.8283,TRUE
12306,28/05/2023,Wed,USA,las vegas,36.1673,-115.1492,Diana Ahmdghrybw,VR Headset,Sony PlayStation,PlayStation VR,G327,3,299,160.7424,60.2784,FALSE
12307,28/05/2023,Tue,Syria,aleppo,36.2021,37.1343,Asma Alkfrswsany,Gaming Console,Nintendo Switch,Nintendo Switch OLED,U301,4,349,410.424,451.4664,TRUE
12308,28/05/2023,Wed,Saudi Arabia,aseer,18.2311,42.5004,Zunar Alhaj,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,R777,5,1999,559.72,1519.24,TRUE
12309,28/05/2023,Wed,Syria,homs,34.7326,36.7136,Zayn Saeadat,Gaming Console,Microsoft Xbox,Xbox Series X,G817,4,499,435.627,14.5209,TRUE
12310,28/05/2023,Tue,Morocco,casablanca,33.5731,7.5898,Muhamad Bashshar,Tablet,Apple iPad Pro,"iPad Pro 12.9"" (5th Gen)",B099,5,1099,312.3358,473.8888,TRUE
12311,28/05/2023,Tue,USA,new york,40.7312,-73.9998,Rim Albazir,Smart Speaker,Amazon Echo Show,Amazon Echo Show 8 (2nd Gen),I036,7,129,21.93,36.12,TRUE
12312,28/05/2023,Tue,USA,las vegas,36.1699,-115.1398,Amal Salayk,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,Z398,3,849,1902.3543,1136.4714,TRUE
12313,28/05/2023,Mon,United Arab Emirates,abu dhabi,24.4764,54.3705,Muhamad Yasir,VR Headset,HTC Vive,HTC Vive Cosmos Elite,N548,4,899,486.8085,409.944,TRUE
12314,29/05/2023,Wed,Saudi Arabia,jeddah,21.5433,39.1728,Eala Altahhan,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,Z674,5,79,13.2246,32.3268,FALSE
12315,29/05/2023,Mon,Morocco,casablanca,33.5731,7.5898,Alaa Aldahan,Headphones,JBL Live,JBL Live 650BTNC,U646,5,149,32.4522,147.51,TRUE
12316,29/05/2023,Wed,United Arab Emirates,abu dhabi,24.4764,54.3705,Muhamad Iad,Tablet,Apple iPad Pro,"iPad Pro 12.9"" (5th Gen)",O337,3,1099,1011.08,30.3324,TRUE
12317,29/05/2023,Mon,United Arab Emirates,dubai,25.2048,55.2708,Fadi Malik,VR Headset,Valve Index,Valve Index VR Kit 2,X358,4,1199,529.4784,1035.936,TRUE
12318,29/05/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Ghalib Qdw,Headphones,Anker Soundcore,Anker Soundcore Life Q30,Y332,4,79,73.5174,74.2995,FALSE
12319,29/05/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Muhamad Alzaebii,Digital Camera,Fujifilm X Series,Fujifilm X100V,X514,5,1399,498.6036,1578.9114,TRUE
12320,29/05/2023,Mon,Saudi Arabia,riyadh,24.7136,46.6753,Bisam Shakur,Gaming Console,Nintendo Switch,Nintendo Switch OLED,S855,8,349,13.1224,242.7644,TRUE
12321,29/05/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Ahmad Mukiin,Gaming Console,Sony PlayStation,PlayStation 3,E715,6,199,226.2232,89.7092,TRUE
12322,29/05/2023,Mon,France,paris,48.8566,2.3522,Muhamad Udib,Gaming Console,Microsoft Xbox,Xbox One X,F792,4,299,300.3156,233.5788,TRUE
12323,29/05/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Lwna Aleitar,Gaming Console,Sony PlayStation,PlayStation 3 Slim,Y446,7,199,78.3264,57.312,FALSE
12324,29/05/2023,Wed,Egypt,asyut,27.1809,31.1837,Muhamad Hamuwd,Tablet,Lenovo Tab,Lenovo Tab M10 FHD Plus,P765,7,229,96.5006,224.42,TRUE
12325,29/05/2023,Mon,France,paris,48.8566,2.3522,Iilian Altynawi,Laptop,Microsoft Surface,Surface Laptop 4,Z948,3,1299,680.4162,529.2126,TRUE
12326,29/05/2023,Sun,United Arab Emirates,abu dhabi,24.4539,54.3773,Rabana Mshati,Laptop,Acer Swift,Acer Swift 5,Z826,5,999,395.2044,431.9676,FALSE
12327,29/05/2023,Wed,Morocco,casablanca,33.5731,7.5898,Alaa Kafa,Gaming Console,Sony PlayStation,PlayStation 4 Pro,A280,4,399,1508.22,948.024,TRUE
12328,29/05/2023,Tue,Syria,homs,34.7326,36.7136,Farahad Husayn,Smart Speaker,Apple HomePod,Apple HomePod,L025,5,299,44.0128,41.262,TRUE
12329,29/05/2023,Mon,USA,new york,40.7498,-73.9814,Tariq Almisri,Smart Speaker,Sonos One,Sonos One SL,I729,8,179,33.652,95.9082,TRUE
12330,29/05/2023,Mon,Syria,damascus,33.5146,36.3084,Muhamad Allibad,Gaming Console,Sony PlayStation,PlayStation 4,H632,4,299,174.018,130.5135,FALSE
12331,29/05/2023,Mon,Saudi Arabia,riyadh,24.7743,46.7386,Muhamad Shiah,VR Headset,Valve Index,Valve Index VR Kit 2,Q963,8,1199,2992.704,8517.696,FALSE
12332,29/05/2023,Tue,France,paris,48.8566,2.3522,Isam Efan,Smartphone,Oppo Find,Oppo Find X4 Neo,W669,1,549,173.9232,89.5968,TRUE
12333,29/05/2023,Tue,USA,new york,40.7128,-74.006,Eynas Almisri,Laptop,HP Pavilion,HP Pavilion x360,P598,4,649,470.7846,464.7489,TRUE
12334,29/05/2023,Tue,Saudi Arabia,dammam,26.3927,49.9777,Zahir Alhulwanii,Laptop,Dell XPS,XPS 13,P344,4,1299,187.056,623.52,TRUE
12335,29/05/2023,Tue,Egypt,asyut,27.1809,31.1837,Amir Albahra,Tablet,Lenovo Tab,Lenovo Tab M10 FHD Plus,B259,5,229,200.146,141.1556,TRUE
12336,29/05/2023,Tue,USA,new york,40.7128,-74.006,Zunar Shumut,VR Headset,Samsung Odyssey,Samsung Odyssey G9,G451,4,1499,771.6852,2641.5378,TRUE
12337,29/05/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Muhamad Alem,Smartphone,Samsung Galaxy,Galaxy A52,G405,3,399,371.07,222.642,TRUE
12338,29/05/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Emar Aleakari,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,H868,3,1199,462.9339,403.5834,TRUE
12339,29/05/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Muhamad Hutayniun,Smartwatch,Samsung Galaxy,Galaxy Watch 4,Q832,3,349,277.0362,492.5088,TRUE
12340,29/05/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Jamal Altynawi,Headphones,Anker Soundcore,Anker Soundcore Life Q35,E484,4,129,58.8111,6.2565,TRUE
12341,29/05/2023,Wed,Saudi Arabia,aseer,18.2311,42.5004,Tahani Abumaeun,Laptop,Dell XPS,XPS 13,A512,3,1299,1067.3883,861.6267,TRUE
12342,29/05/2023,Mon,Saudi Arabia,jeddah,21.5433,39.1728,Ahmad Asamy,Gaming Console,Sony PlayStation,PlayStation 3,F452,5,199,11.8206,53.1927,TRUE
12343,29/05/2023,Mon,Egypt,asyut,27.1809,31.1837,Muhamad Mshati,Laptop,ASUS ROG,ASUS ROG Strix G15,D527,3,1099,583.569,751.716,TRUE
12344,29/05/2023,Tue,United Arab Emirates,dubai,25.2048,55.2708,Rafat Alhamuwd,Smart Speaker,Amazon Echo,Echo Dot (4th Gen),E484,4,49,31.3698,20.9132,FALSE
12345,29/05/2023,Tue,USA,new york,40.7128,-74.006,Antuan Alnuwri,Laptop,Lenovo ThinkPad,ThinkPad X13,Z074,4,999,394.4052,863.9352,TRUE
12346,29/05/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Ruaa Amir,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),G345,3,249,157.7664,246.51,TRUE
12347,29/05/2023,Mon,France,paris,48.8566,2.3522,Madlin Zarzur,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,U470,4,179,177.21,6.444,TRUE
12348,29/05/2023,Wed,Egypt,asyut,27.1809,31.1837,Lama Asamh,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,M680,4,1199,2002.8096,1104.9984,FALSE
12349,29/05/2023,Wed,United Arab Emirates,abu dhabi,24.4764,54.3705,Sarih Akrym,Smart Speaker,Apple HomePod,Apple HomePod,Q992,5,299,247.1235,156.2275,TRUE
12350,29/05/2023,Mon,Saudi Arabia,riyadh,24.7136,46.6753,Abd Alruhmin Alakhris,Gaming Console,Sony PlayStation,PlayStation 2,W669,5,99,101.277,69.9732,FALSE
12351,29/05/2023,Sun,United Arab Emirates,abu dhabi,24.4539,54.3773,Rasul Udib,Smart Speaker,Bose Home Speaker,Bose Home Speaker 500,K725,3,299,20.0928,77.5008,TRUE
12352,29/05/2023,Wed,Saudi Arabia,riyadh,24.7136,46.6753,Karam Alsyd,Smartwatch,Huawei Watch,Huawei Watch GT 3,R252,4,249,1617.8526,412.3938,TRUE
12353,29/05/2023,Tue,Egypt,cairo,30.0444,31.2357,Zunar Sydu,VR Headset,HP Reverb,HP Reverb G2,X610,4,599,431.28,241.5168,TRUE
12354,29/05/2023,Mon,USA,new york,40.7128,-74.006,Jihan Abu,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,P617,4,99,95.0697,26.8884,TRUE
12355,29/05/2023,Wed,France,paris,48.8566,2.3522,Muhamad Kahulus,Fitness Tracker,Amazfit Bip,Amazfit Bip U Pro,F655,5,69,19.4097,62.9142,FALSE
12356,29/05/2023,Tue,USA,new york,40.7498,-73.9814,Ibrahim Qadimati,Gaming Console,Sony PlayStation,PlayStation 3 Slim,J212,4,199,172.1151,105.4899,TRUE
12357,29/05/2023,Tue,Egypt,cairo,30.0444,31.2357,Muhamad Qaziyha,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),X610,4,249,334.656,970.5024,TRUE
12358,29/05/2023,Mon,Syria,homs,34.7326,36.7136,Basil Bikri,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,R361,5,249,134.211,214.7376,TRUE
12359,29/05/2023,Mon,Saudi Arabia,dammam,26.3927,49.9777,Anwar Shakir,Laptop,Acer Swift,Acer Swift 3,C068,8,699,83.6004,495.1716,TRUE
12360,29/05/2023,Wed,Egypt,cairo,30.0444,31.2357,Eubay Eaziza,Laptop,HP Pavilion,HP Pavilion x360,Y692,5,649,428.34,298.54,TRUE
12361,29/05/2023,Thu,Syria,homs,34.7326,36.7136,Thayir Eaziza,Fitness Tracker,Fitbit Versa,Fitbit Versa 3,I036,2,229,188.5128,251.3504,FALSE
12362,29/05/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Ibrahim Sarhan,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),F070,3,249,43.0272,28.6848,TRUE
12363,29/05/2023,Tue,Syria,aleppo,36.2021,37.1343,Razan Nabulsi,Fitness Tracker,Garmin Approach,Garmin Approach S62,S322,3,499,1548.896,3368.8488,TRUE
12364,29/05/2023,Mon,France,paris,48.8566,2.3522,Muhamad Ratib,Tablet,Microsoft Surface,Surface Go 2,R426,3,399,181.7046,118.503,TRUE
12365,29/05/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Alaa Alkhatib,Gaming Console,Microsoft Xbox,Xbox Series S,C539,4,299,398.268,538.2,TRUE
12366,29/05/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Ahmad Maseud,Headphones,JBL Live,JBL Live 650BTNC,B099,5,149,148.9404,221.9504,FALSE
12367,29/05/2023,Tue,Morocco,casablanca,33.5731,7.5898,Muhamad Tuish,Digital Camera,Canon EOS R Series,Canon EOS R,U372,4,1299,93.528,1940.706,TRUE
12368,29/05/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Bakr Kalthum,Headphones,Bose SoundSport,Bose SoundSport Free,Q149,4,179,103.2114,133.176,FALSE
12369,29/05/2023,Mon,Egypt,cairo,30.0444,31.2357,Mahir Klizli,Gaming Console,Sony PlayStation,PlayStation 4 Slim,R660,5,299,284.2294,228.5556,TRUE
12370,29/05/2023,Wed,Syria,damascus,33.5146,36.3084,Muhamad Muhamad,Smartwatch,Huawei Watch,Huawei Watch GT 2e,Q149,5,129,69.5826,53.9865,FALSE
12371,29/05/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Bayan Sarhan,VR Headset,Oculus Quest,Oculus Quest 2 (256GB),Z594,4,399,278.9808,267.9684,TRUE
12372,29/05/2023,Mon,Saudi Arabia,jeddah,21.5433,39.1728,Ahmad Rihan,Gaming Console,Microsoft Xbox,Xbox Original,Y716,4,69,58.8984,20.7483,TRUE
12373,29/05/2023,Tue,Syria,damascus,33.5146,36.3084,Muhamad Muhamad,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,Y523,5,249,127.3635,120.4164,FALSE
12374,29/05/2023,Mon,Syria,damascus,33.5146,36.3084,Faras Mia,Laptop,Acer Swift,Acer Swift 3,M210,4,699,186.8427,449.8065,FALSE
12375,29/05/2023,Fri,Syria,damascus,33.5138,36.2765,Ahmad Aleid,Tablet,Lenovo Tab,Lenovo Tab M10 FHD Plus,R551,5,229,124.8508,55.9676,TRUE
12376,29/05/2023,Mon,United Arab Emirates,dubai,25.2048,55.2708,Qays Iibrahim,Smartwatch,Apple Watch,Apple Watch SE,S348,4,279,54.684,24.6078,FALSE
12377,29/05/2023,Tue,Egypt,asyut,27.1809,31.1837,Muhamad Alhuri,Tablet,Microsoft Surface,Surface Pro 7,J345,8,799,719.1,551.31,TRUE
12378,29/05/2023,Sat,Syria,homs,34.7326,36.7136,Maria Iismaeil,Headphones,Sennheiser HD,Sennheiser HD 450BT,C780,5,129,100.104,67.5702,TRUE
12379,29/05/2023,Sun,Saudi Arabia,aseer,18.2311,42.5004,Ayham Almisri,Smart Speaker,Apple HomePod,Apple HomePod,I974,2,299,5.5614,225.2367,FALSE
12380,29/05/2023,Mon,USA,washington,38.9072,-77.0369,Maya Alqutb,Digital Camera,Fujifilm X Series,Fujifilm X-T4,W669,5,1699,695.7405,989.4976,TRUE
12381,29/05/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Salim Allaadhiqanii,Smart Speaker,Amazon Echo,Echo Show 8,F510,6,129,39.9126,65.7384,TRUE
12382,29/05/2023,Wed,USA,las vegas,36.1699,-115.1398,Biaism Zaerur,VR Headset,HTC Vive,HTC Vive Focus 3,B938,3,799,305.3778,130.8762,TRUE
12383,29/05/2023,Mon,Saudi Arabia,dammam,26.3927,49.9777,Majdulin Alhindi,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,H130,4,79,46.7285,12.2213,TRUE
12384,29/05/2023,Mon,USA,new york,40.7498,-73.9814,Kawkab Snan,Tablet,Amazon Fire,Amazon Fire 7,Z409,3,49,22.295,33.8884,TRUE
12385,29/05/2023,Mon,USA,new york,40.7312,-73.9998,Ghada Musur,Smartwatch,Huawei Watch,Huawei Watch GT 2e,Q149,3,129,110.295,82.1085,FALSE
12386,29/05/2023,Wed,Saudi Arabia,jeddah,21.4858,39.1925,Muhamad Shakhashiru,Digital Camera,Sony Alpha,Sony Alpha A6400,N346,4,899,628.5808,669.9348,TRUE
12387,29/05/2023,Wed,Morocco,casablanca,33.5731,7.5898,Eala Einziin,Laptop,HP Pavilion,HP Pavilion 15,S988,3,799,345.4876,683.4646,TRUE
